AGE,EMPLOYER,EDUCATION,MARRIAGE,JOB,RACE,GENDER,COUNTRY,SALARY
24, Private, Some-college, Never-married, Other-service, White, Female, ?,139030
50, Private, 7th-8th, Married-civ-spouse, Other-service, White, Female, ?,90371
41, Private, 7th-8th, Married-civ-spouse, Other-service, White, Male, ?,124329
18, Private, 9th, Never-married, Other-service, White, Male, ?,23823
26, Private, 7th-8th, Never-married, Other-service, Other, Female, ?,150169
31, Private, HS-grad, Never-married, Other-service, Black, Female, ?,13234
25, Private, HS-grad, Never-married, Other-service, Asian-Pac-Islander, Male, ?,142950
31, Private, Some-college, Married-civ-spouse, Other-service, Asian-Pac-Islander, Male, ?,22144
19, Private, HS-grad, Never-married, Priv-house-serv, White, Female, ?,107509
36, Private, HS-grad, Never-married, Priv-house-serv, Black, Female, ?,135707
42, Private, HS-grad, Never-married, Priv-house-serv, White, Female, ?,131505
24, Private, Some-college, Married-civ-spouse, Priv-house-serv, White, Female, ?,173517
24, Private, Masters, Never-married, Priv-house-serv, White, Female, ?,145132
61, Private, Bachelors, Divorced, Priv-house-serv, White, Female, ?,107954
36, Private, Bachelors, Separated, Prof-specialty, White, Male, ?,194433
43, Private, Bachelors, Never-married, Prof-specialty, White, Male, ?,61946
34, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,144345
30, Private, Bachelors, Never-married, Prof-specialty, Black, Male, ?,106881
62, Private, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,21090
55, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,109407
31, Private, Prof-school, Never-married, Prof-specialty, White, Female, ?,44597
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,100490
61, Local-gov, Bachelors, Separated, Prof-specialty, White, Male, ?,76215
43, Private, Doctorate, Married-spouse-absent, Prof-specialty, White, Female, ?,135638
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,22085
26, Private, Some-college, Never-married, Prof-specialty, White, Male, ?,156819
49, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Black, Male, ?,117506
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,157386
61, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,138101
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,128832
31, Private, Bachelors, Never-married, Prof-specialty, Black, Female, ?,162607
30, Local-gov, Bachelors, Never-married, Prof-specialty, Black, Male, ?,68175
37, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Black, Female, ?,197217
36, Private, Bachelors, Divorced, Prof-specialty, White, Female, ?,125338
76, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,143717
37, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,198173
50, Private, Masters, Married-spouse-absent, Prof-specialty, White, Male, ?,154512
63, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Male, ?,91567
27, Private, Some-college, Never-married, Prof-specialty, White, Female, ?,179274
30, Private, Bachelors, Never-married, Prof-specialty, Black, Male, ?,60017
35, Private, Masters, Never-married, Prof-specialty, White, Male, ?,146889
37, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,44996
40, Federal-gov, Bachelors, Never-married, Prof-specialty, White, Female, ?,121968
53, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,124815
60, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Male, ?,29065
62, State-gov, Masters, Separated, Prof-specialty, White, Female, ?,76635
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Female, ?,196030
36, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, White, Male, ?,70817
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Male, ?,99893
54, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,188697
61, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,68242
26, Private, Bachelors, Never-married, Prof-specialty, White, Male, ?,40598
30, Private, Doctorate, Never-married, Prof-specialty, White, Male, ?,96015
38, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Male, ?,194483
42, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, White, Male, ?,81021
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,11342
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, ?,186886
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,68387
22, State-gov, Some-college, Never-married, Prof-specialty, White, Male, ?,152646
81, Private, Masters, Widowed, Prof-specialty, White, Male, ?,198298
37, Federal-gov, HS-grad, Divorced, Prof-specialty, Asian-Pac-Islander, Female, ?,194363
56, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,136051
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,196282
20, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Female, ?,152969
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, White, Female, ?,41247
42, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, White, Male, ?,108409
32, Local-gov, Masters, Never-married, Prof-specialty, Other, Female, ?,192985
35, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,111223
52, Private, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,43491
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,80939
44, Local-gov, Masters, Divorced, Prof-specialty, White, Female, ?,55026
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, ?,61645
43, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,10321
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,127396
39, Private, Bachelors, Never-married, Prof-specialty, White, Male, ?,168563
38, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, White, Female, ?,161384
27, Private, Bachelors, Never-married, Prof-specialty, White, Female, ?,54399
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, ?,78066
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,145238
57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, White, Male, ?,16566
39, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,31979
30, Private, Prof-school, Never-married, Prof-specialty, Asian-Pac-Islander, Female, ?,194390
42, Local-gov, Bachelors, Divorced, Prof-specialty, White, Male, ?,33944
47, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,100633
62, Local-gov, Masters, Separated, Prof-specialty, White, Female, ?,163753
50, Local-gov, Masters, Divorced, Prof-specialty, Black, Female, ?,198021
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,177394
33, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Black, Male, ?,153734
56, State-gov, Bachelors, Separated, Prof-specialty, White, Female, ?,185541
32, Private, Assoc-acdm, Never-married, Prof-specialty, White, Male, ?,98440
27, Local-gov, Bachelors, Never-married, Prof-specialty, Other, Female, ?,167722
28, Private, 12th, Married-civ-spouse, Prof-specialty, White, Male, ?,189214
55, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,162316
68, Private, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,97660
38, Private, Masters, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, ?,112535
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, ?,44775
68, State-gov, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,104642
67, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Black, Male, ?,96625
55, Private, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,126182
64, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, ?,46549
32, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Black, Female, ?,123850
23, Private, Bachelors, Never-married, Prof-specialty, White, Male, ?,99638
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, White, Male, ?,182903
59, Federal-gov, Masters, Never-married, Prof-specialty, White, Female, ?,196849
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other, Male, ?,152326
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Black, Male, ?,142244
25, Private, Masters, Never-married, Prof-specialty, White, Male, ?,60039
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,78789
60, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,10386
38, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, ?,175017
56, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Male, ?,199741
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Black, Male, ?,69033
35, Private, Masters, Married-civ-spouse, Prof-specialty, Black, Male, ?,173010
31, Local-gov, Bachelors, Never-married, Prof-specialty, White, Male, ?,103509
58, Self-emp-inc, Doctorate, Never-married, Prof-specialty, White, Female, ?,96392
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Male, ?,28786
51, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Asian-Pac-Islander, Male, ?,134884
55, Private, Some-college, Married-civ-spouse, Protective-serv, Black, Male, ?,114959
35, Private, Some-college, Married-civ-spouse, Protective-serv, Black, Male, ?,150384
31, Private, Some-college, Never-married, Protective-serv, Black, Male, ?,152997
41, Private, 12th, Married-civ-spouse, Protective-serv, Black, Male, ?,69177
31, Private, Some-college, Married-civ-spouse, Sales, White, Male, ?,89516
30, Private, HS-grad, Married-civ-spouse, Sales, Asian-Pac-Islander, Female, ?,195388
41, Self-emp-not-inc, HS-grad, Never-married, Sales, White, Male, ?,121810
31, Private, Bachelors, Never-married, Sales, Asian-Pac-Islander, Male, ?,61960
42, Private, Bachelors, Divorced, Sales, White, Male, ?,55282
35, Private, Bachelors, Never-married, Sales, Asian-Pac-Islander, Male, ?,19171
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, ?,196318
17, Private, 12th, Never-married, Sales, White, Female, ?,136638
28, Private, Some-college, Married-civ-spouse, Sales, Other, Male, ?,115303
46, Private, HS-grad, Married-civ-spouse, Sales, White, Male, ?,142949
21, Private, Some-college, Never-married, Sales, White, Male, ?,193928
21, Private, HS-grad, Never-married, Sales, White, Female, ?,17732
27, Private, Bachelors, Married-civ-spouse, Sales, White, Male, ?,48414
18, Private, 11th, Never-married, Sales, Other, Female, ?,197876
20, Private, Some-college, Never-married, Sales, White, Male, ?,33915
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, ?,172021
37, Private, 12th, Married-civ-spouse, Sales, Asian-Pac-Islander, Female, ?,14080
40, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, ?,139971
46, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, ?,111595
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Other, Male, ?,56622
39, Private, Some-college, Married-civ-spouse, Sales, White, Male, ?,183410
36, Private, HS-grad, Never-married, Sales, White, Male, ?,54155
36, Private, 10th, Never-married, Sales, White, Female, ?,46780
28, Private, Some-college, Married-civ-spouse, Sales, Black, Male, ?,144289
26, Private, Some-college, Never-married, Sales, White, Female, ?,15301
50, Private, Bachelors, Married-civ-spouse, Sales, White, Male, ?,65413
18, Self-emp-not-inc, HS-grad, Never-married, Sales, White, Male, ?,182729
24, Private, Assoc-acdm, Never-married, Sales, Black, Male, ?,43510
22, Private, HS-grad, Never-married, Sales, Black, Male, ?,78260
42, Self-emp-inc, 1st-4th, Married-civ-spouse, Sales, White, Male, ?,96814
48, Self-emp-inc, HS-grad, Divorced, Sales, Asian-Pac-Islander, Female, ?,20106
19, Private, 11th, Never-married, Sales, White, Male, ?,188412
26, Private, Bachelors, Never-married, Sales, White, Female, ?,163897
63, Private, HS-grad, Married-civ-spouse, Sales, White, Male, ?,118328
39, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, ?,10667
20, Private, Some-college, Never-married, Sales, White, Male, ?,46800
49, Private, Assoc-voc, Never-married, Sales, Black, Male, ?,196155
35, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, ?,70954
18, Private, Some-college, Never-married, Sales, White, Male, ?,199322
26, Private, Some-college, Married-civ-spouse, Sales, White, Male, ?,79868
90, Private, Bachelors, Married-civ-spouse, Sales, White, Male, ?,31910
44, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, ?,192355
38, Private, Bachelors, Never-married, Sales, White, Male, ?,55823
34, Private, Bachelors, Never-married, Sales, Black, Male, ?,104173
37, Self-emp-inc, 11th, Married-spouse-absent, Sales, White, Male, ?,84652
31, Private, Some-college, Never-married, Sales, White, Female, ?,55103
34, Private, 11th, Married-civ-spouse, Sales, White, Male, ?,118863
28, Private, Assoc-voc, Never-married, Sales, White, Female, ?,31740
31, Self-emp-not-inc, 12th, Married-civ-spouse, Sales, Asian-Pac-Islander, Female, ?,114191
22, Private, Some-college, Never-married, Sales, White, Male, ?,116967
51, Private, Some-college, Married-civ-spouse, Sales, White, Male, ?,30120
42, Private, Masters, Married-civ-spouse, Sales, White, Male, ?,101445
29, Private, Masters, Never-married, Sales, White, Male, ?,190640
36, Private, HS-grad, Never-married, Sales, Asian-Pac-Islander, Female, ?,190340
42, Private, Masters, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, ?,112421
39, Private, HS-grad, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, ?,143138
22, Private, HS-grad, Never-married, Sales, White, Female, ?,104771
36, Private, Bachelors, Married-civ-spouse, Sales, White, Male, ?,65796
65, Private, HS-grad, Divorced, Sales, White, Female, ?,131798
32, Private, Prof-school, Married-civ-spouse, Sales, White, Male, ?,170179
60, Private, 5th-6th, Married-civ-spouse, Sales, White, Male, ?,185660
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Black, Male, ?,155485
51, Self-emp-inc, HS-grad, Never-married, Sales, White, Male, ?,71226
25, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White, Male, ?,137018
44, Self-emp-inc, Masters, Married-civ-spouse, Sales, White, Male, ?,140045
42, Self-emp-not-inc, HS-grad, Divorced, Sales, White, Male, ?,83071
46, Private, Masters, Married-civ-spouse, Tech-support, White, Male, ?,38556
41, Private, Bachelors, Divorced, Tech-support, White, Female, ?,176176
24, Federal-gov, Bachelors, Never-married, Tech-support, White, Female, ?,47946
25, Private, Bachelors, Never-married, Tech-support, Black, Male, ?,115397
35, Private, Doctorate, Married-civ-spouse, Tech-support, White, Female, ?,91916
19, Private, Some-college, Never-married, Tech-support, White, Female, ?,183005
35, Federal-gov, Bachelors, Never-married, Tech-support, Asian-Pac-Islander, Male, ?,166612
26, Private, HS-grad, Never-married, Tech-support, Black, Male, ?,17934
41, Private, Bachelors, Divorced, Tech-support, Black, Male, ?,194249
34, Private, Masters, Never-married, Tech-support, Black, Female, ?,51498
43, Private, Some-college, Divorced, Tech-support, White, Male, ?,193102
45, Private, Assoc-acdm, Divorced, Tech-support, White, Female, ?,69405
39, Private, Bachelors, Married-civ-spouse, Tech-support, Asian-Pac-Islander, Male, ?,125575
41, Private, HS-grad, Married-civ-spouse, Tech-support, White, Male, ?,26347
27, Private, Masters, Never-married, Tech-support, White, Male, ?,10090
34, State-gov, Bachelors, Married-civ-spouse, Tech-support, White, Female, ?,174133
26, Private, Bachelors, Never-married, Transport-moving, Asian-Pac-Islander, Male, ?,161427
38, Private, Masters, Married-civ-spouse, Transport-moving, White, Male, ?,44445
35, Private, Some-college, Married-civ-spouse, Transport-moving, Asian-Pac-Islander, Male, ?,144800
64, Private, 1st-4th, Married-civ-spouse, Transport-moving, White, Male, ?,65329
24, Private, HS-grad, Never-married, Transport-moving, Asian-Pac-Islander, Male, ?,144847
37, Private, HS-grad, Never-married, Transport-moving, Asian-Pac-Islander, Male, ?,67151
25, Private, HS-grad, Never-married, Transport-moving, White, Male, ?,139004
44, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, White, Male, ?,172460
