17 - 29, *, *, married, *, *, male, *, 99793
17 - 29, *, *, married, *, *, male, *, 40971
17 - 29, *, *, married, *, *, male, *, 64466
17 - 29, *, *, married, *, *, male, *, 85250
17 - 29, *, *, married, *, *, male, *, 58553
17 - 29, *, *, married, *, *, male, *, 45160
17 - 29, *, *, married, *, *, male, *, 50042
17 - 29, *, *, married, *, *, male, *, 85983
17 - 29, *, *, married, *, *, male, *, 83953
17 - 29, *, *, married, *, *, male, *, 91689
17 - 29, *, *, married, *, *, male, *, 30886
17 - 29, *, *, married, *, *, male, *, 60248
17 - 29, *, *, married, *, *, male, *, 60882
17 - 29, *, *, married, *, *, male, *, 54496
17 - 29, *, *, married, *, *, male, *, 119932
17 - 29, *, *, married, *, *, male, *, 60452
17 - 29, *, *, married, *, *, male, *, 93576
17 - 29, *, *, married, *, *, male, *, 91165
17 - 29, *, *, married, *, *, male, *, 53438
17 - 29, *, *, married, *, *, male, *, 71141
17 - 29, *, *, married, *, *, male, *, 54980
17 - 29, *, *, married, *, *, male, *, 50396
17 - 29, *, *, married, *, *, male, *, 58657
17 - 29, *, *, married, *, *, male, *, 54544
17 - 29, *, *, married, *, *, male, *, 51412
17 - 29, *, *, married, *, *, male, *, 81566
17 - 29, *, *, married, *, *, male, *, 93097
17 - 29, *, *, married, *, *, male, *, 66087
17 - 29, *, *, married, *, *, male, *, 48788
17 - 29, *, *, married, *, *, male, *, 86701
17 - 29, *, *, married, *, *, male, *, 109727
17 - 29, *, *, married, *, *, male, *, 80894
17 - 29, *, *, married, *, *, male, *, 78658
17 - 29, *, *, married, *, *, male, *, 39829
17 - 29, *, *, married, *, *, male, *, 75063
17 - 29, *, *, married, *, *, male, *, 71971
17 - 29, *, *, married, *, *, male, *, 42368
17 - 29, *, *, married, *, *, male, *, 90956
17 - 29, *, *, married, *, *, male, *, 82928
17 - 29, *, *, married, *, *, male, *, 93820
17 - 29, *, *, married, *, *, male, *, 101129
17 - 29, *, *, married, *, *, male, *, 67643
17 - 29, *, *, married, *, *, male, *, 72946
17 - 29, *, *, married, *, *, male, *, 61849
17 - 29, *, *, married, *, *, male, *, 63759
17 - 29, *, *, married, *, *, male, *, 96380
17 - 29, *, *, married, *, *, male, *, 68888
17 - 29, *, *, married, *, *, male, *, 40193
17 - 29, *, *, married, *, *, male, *, 94558
17 - 29, *, *, married, *, *, male, *, 62788
17 - 29, *, *, married, *, *, male, *, 61806
17 - 29, *, *, married, *, *, male, *, 68652
17 - 29, *, *, married, *, *, male, *, 70011
17 - 29, *, *, married, *, *, male, *, 41276
17 - 29, *, *, married, *, *, male, *, 103637
17 - 29, *, *, married, *, *, male, *, 77438
17 - 29, *, *, married, *, *, male, *, 70135
17 - 29, *, *, married, *, *, male, *, 69688
17 - 29, *, *, married, *, *, male, *, 53091
17 - 29, *, *, married, *, *, male, *, 63140
17 - 29, *, *, married, *, *, male, *, 123853
17 - 29, *, *, married, *, *, male, *, 87040
17 - 29, *, *, married, *, *, male, *, 46463
17 - 29, *, *, married, *, *, male, *, 82614
17 - 29, *, *, married, *, *, male, *, 62717
17 - 29, *, *, married, *, *, male, *, 72054
17 - 29, *, *, married, *, *, male, *, 78261
17 - 29, *, *, married, *, *, male, *, 60859
17 - 29, *, *, married, *, *, male, *, 37763
17 - 29, *, *, married, *, *, male, *, 134618
17 - 29, *, *, married, *, *, male, *, 55586
17 - 29, *, *, married, *, *, male, *, 60018
17 - 29, *, *, married, *, *, male, *, 66583
17 - 29, *, *, married, *, *, male, *, 86174
17 - 29, *, *, married, *, *, male, *, 48218
17 - 29, *, *, married, *, *, male, *, 73167
17 - 29, *, *, married, *, *, male, *, 58388
17 - 29, *, *, married, *, *, male, *, 60572
17 - 29, *, *, married, *, *, male, *, 66668
17 - 29, *, *, married, *, *, male, *, 47539
17 - 29, *, *, married, *, *, male, *, 66186
17 - 29, *, *, married, *, *, male, *, 123995
17 - 29, *, *, married, *, *, male, *, 92338
17 - 29, *, *, married, *, *, male, *, 92302
17 - 29, *, *, married, *, *, male, *, 45359
17 - 29, *, *, married, *, *, male, *, 67688
17 - 29, *, *, married, *, *, male, *, 58553
17 - 29, *, *, married, *, *, male, *, 63196
17 - 29, *, *, married, *, *, male, *, 74136
17 - 29, *, *, married, *, *, male, *, 51413
17 - 29, *, *, married, *, *, male, *, 48865
17 - 29, *, *, married, *, *, male, *, 54592
17 - 29, *, *, married, *, *, male, *, 95276
17 - 29, *, *, married, *, *, male, *, 71053
17 - 29, *, *, married, *, *, male, *, 136277
17 - 29, *, *, married, *, *, male, *, 48998
17 - 29, *, *, married, *, *, male, *, 42474
17 - 29, *, *, married, *, *, male, *, 108484
17 - 29, *, *, married, *, *, male, *, 73472
17 - 29, *, *, married, *, *, male, *, 51715
17 - 29, *, *, married, *, *, male, *, 88839
17 - 29, *, *, married, *, *, male, *, 35889
17 - 29, *, *, married, *, *, male, *, 78162
17 - 29, *, *, married, *, *, male, *, 60387
17 - 29, *, *, married, *, *, male, *, 87022
17 - 29, *, *, married, *, *, male, *, 101381
17 - 29, *, *, married, *, *, male, *, 82053
17 - 29, *, *, married, *, *, male, *, 56468
17 - 29, *, *, married, *, *, male, *, 54269
17 - 29, *, *, married, *, *, male, *, 79643
17 - 29, *, *, married, *, *, male, *, 82522
17 - 29, *, *, married, *, *, male, *, 85351
17 - 29, *, *, married, *, *, male, *, 65469
17 - 29, *, *, married, *, *, male, *, 71335
17 - 29, *, *, married, *, *, male, *, 81526
17 - 29, *, *, married, *, *, male, *, 82393
17 - 29, *, *, married, *, *, male, *, 86094
17 - 29, *, *, married, *, *, male, *, 38689
17 - 29, *, *, married, *, *, male, *, 82158
17 - 29, *, *, married, *, *, male, *, 49930
17 - 29, *, *, married, *, *, male, *, 75345
17 - 29, *, *, married, *, *, male, *, 37117
17 - 29, *, *, married, *, *, male, *, 101336
17 - 29, *, *, married, *, *, male, *, 99411
17 - 29, *, *, married, *, *, male, *, 79658
17 - 29, *, *, married, *, *, male, *, 96729
17 - 29, *, *, married, *, *, male, *, 82649
17 - 29, *, *, married, *, *, male, *, 47482
17 - 29, *, *, married, *, *, male, *, 104726
17 - 29, *, *, married, *, *, male, *, 102260
17 - 29, *, *, married, *, *, male, *, 68998
17 - 29, *, *, married, *, *, male, *, 47892
17 - 29, *, *, married, *, *, male, *, 86608
17 - 29, *, *, married, *, *, male, *, 86285
17 - 29, *, *, married, *, *, male, *, 42899
17 - 29, *, *, married, *, *, male, *, 85594
17 - 29, *, *, married, *, *, male, *, 116889
17 - 29, *, *, married, *, *, male, *, 96443
17 - 29, *, *, married, *, *, male, *, 88942
17 - 29, *, *, married, *, *, male, *, 89098
17 - 29, *, *, married, *, *, male, *, 62214
17 - 29, *, *, married, *, *, male, *, 64836
17 - 29, *, *, married, *, *, male, *, 78331
17 - 29, *, *, married, *, *, male, *, 86178
17 - 29, *, *, married, *, *, male, *, 57658
17 - 29, *, *, married, *, *, male, *, 65441
17 - 29, *, *, married, *, *, male, *, 67952
17 - 29, *, *, married, *, *, male, *, 93182
17 - 29, *, *, married, *, *, male, *, 112891
17 - 29, *, *, married, *, *, male, *, 105494
17 - 29, *, *, married, *, *, male, *, 64904
17 - 29, *, *, married, *, *, male, *, 57119
17 - 29, *, *, married, *, *, male, *, 93766
17 - 29, *, *, married, *, *, male, *, 98294
17 - 29, *, *, married, *, *, male, *, 87262
17 - 29, *, *, married, *, *, male, *, 67009
17 - 29, *, *, married, *, *, male, *, 83094
17 - 29, *, *, married, *, *, male, *, 69011
17 - 29, *, *, married, *, *, male, *, 86160
17 - 29, *, *, married, *, *, male, *, 84812
17 - 29, *, *, married, *, *, male, *, 51325
17 - 29, *, *, married, *, *, male, *, 76892
17 - 29, *, *, married, *, *, male, *, 70073
17 - 29, *, *, married, *, *, male, *, 92818
17 - 29, *, *, married, *, *, male, *, 78581
17 - 29, *, *, married, *, *, male, *, 61029
17 - 29, *, *, married, *, *, male, *, 60507
17 - 29, *, *, married, *, *, male, *, 93783
17 - 29, *, *, married, *, *, male, *, 70203
17 - 29, *, *, married, *, *, male, *, 116029
17 - 29, *, *, married, *, *, male, *, 139437
17 - 29, *, *, married, *, *, male, *, 96005
17 - 29, *, *, married, *, *, male, *, 39298
17 - 29, *, *, married, *, *, male, *, 56291
17 - 29, *, *, married, *, *, male, *, 57214
17 - 29, *, *, married, *, *, male, *, 45943
17 - 29, *, *, married, *, *, male, *, 91199
17 - 29, *, *, married, *, *, male, *, 50285
17 - 29, *, *, married, *, *, male, *, 65890
17 - 29, *, *, married, *, *, male, *, 59182
17 - 29, *, *, married, *, *, male, *, 86736
17 - 29, *, *, married, *, *, male, *, 65273
17 - 29, *, *, married, *, *, male, *, 79686
17 - 29, *, *, married, *, *, male, *, 118437
17 - 29, *, *, married, *, *, male, *, 53909
17 - 29, *, *, married, *, *, male, *, 31241
17 - 29, *, *, married, *, *, male, *, 50889
17 - 29, *, *, married, *, *, male, *, 63378
17 - 29, *, *, married, *, *, male, *, 46914
17 - 29, *, *, married, *, *, male, *, 38541
17 - 29, *, *, married, *, *, male, *, 63192
17 - 29, *, *, married, *, *, male, *, 53218
17 - 29, *, *, married, *, *, male, *, 74531
17 - 29, *, *, married, *, *, male, *, 57305
17 - 29, *, *, married, *, *, male, *, 38331
17 - 29, *, *, married, *, *, male, *, 77531
17 - 29, *, *, married, *, *, male, *, 39815
17 - 29, *, *, married, *, *, male, *, 86827
17 - 29, *, *, married, *, *, male, *, 63426
17 - 29, *, *, married, *, *, male, *, 80392
17 - 29, *, *, married, *, *, male, *, 53222
17 - 29, *, *, married, *, *, male, *, 52353
17 - 29, *, *, married, *, *, male, *, 74033
17 - 29, *, *, married, *, *, male, *, 75015
17 - 29, *, *, married, *, *, male, *, 96379
17 - 29, *, *, married, *, *, male, *, 40635
17 - 29, *, *, married, *, *, male, *, 73641
17 - 29, *, *, married, *, *, male, *, 78695
17 - 29, *, *, married, *, *, male, *, 69573
17 - 29, *, *, married, *, *, male, *, 89946
17 - 29, *, *, married, *, *, male, *, 89613
17 - 29, *, *, married, *, *, male, *, 82509
17 - 29, *, *, married, *, *, male, *, 51862
17 - 29, *, *, married, *, *, male, *, 26240
17 - 29, *, *, married, *, *, male, *, 78159
17 - 29, *, *, married, *, *, male, *, 63567
17 - 29, *, *, married, *, *, male, *, 80706
17 - 29, *, *, married, *, *, male, *, 62961
17 - 29, *, *, married, *, *, male, *, 72802
17 - 29, *, *, married, *, *, male, *, 86426
17 - 29, *, *, married, *, *, male, *, 59325
17 - 29, *, *, married, *, *, male, *, 87087
17 - 29, *, *, married, *, *, male, *, 85003
17 - 29, *, *, married, *, *, male, *, 48323
17 - 29, *, *, married, *, *, male, *, 86589
17 - 29, *, *, married, *, *, male, *, 102846
17 - 29, *, *, married, *, *, male, *, 39747
17 - 29, *, *, married, *, *, male, *, 59537
17 - 29, *, *, married, *, *, male, *, 119330
17 - 29, *, *, married, *, *, male, *, 88084
17 - 29, *, *, married, *, *, male, *, 62226
17 - 29, *, *, married, *, *, male, *, 59703
17 - 29, *, *, married, *, *, male, *, 37007
17 - 29, *, *, married, *, *, male, *, 72436
17 - 29, *, *, married, *, *, male, *, 41440
17 - 29, *, *, married, *, *, male, *, 62430
17 - 29, *, *, married, *, *, male, *, 99254
17 - 29, *, *, married, *, *, male, *, 62412
17 - 29, *, *, married, *, *, male, *, 55124
17 - 29, *, *, married, *, *, male, *, 42952
17 - 29, *, *, married, *, *, male, *, 71041
17 - 29, *, *, married, *, *, male, *, 19484
17 - 29, *, *, married, *, *, male, *, 42913
17 - 29, *, *, married, *, *, male, *, 55276
17 - 29, *, *, married, *, *, male, *, 87527
17 - 29, *, *, married, *, *, male, *, 64642
17 - 29, *, *, married, *, *, male, *, 89968
17 - 29, *, *, married, *, *, male, *, 72699
17 - 29, *, *, married, *, *, male, *, 69900
17 - 29, *, *, married, *, *, male, *, 54851
17 - 29, *, *, married, *, *, male, *, 49572
17 - 29, *, *, married, *, *, male, *, 73816
17 - 29, *, *, married, *, *, male, *, 94759
17 - 29, *, *, married, *, *, male, *, 49622
17 - 29, *, *, married, *, *, male, *, 75634
17 - 29, *, *, married, *, *, male, *, 107519
17 - 29, *, *, married, *, *, male, *, 43959
17 - 29, *, *, married, *, *, male, *, 56221
17 - 29, *, *, married, *, *, male, *, 66810
17 - 29, *, *, married, *, *, male, *, 46683
17 - 29, *, *, married, *, *, male, *, 92508
17 - 29, *, *, married, *, *, male, *, 38685
17 - 29, *, *, married, *, *, male, *, 88954
17 - 29, *, *, married, *, *, male, *, 78667
17 - 29, *, *, married, *, *, male, *, 72370
17 - 29, *, *, married, *, *, male, *, 45445
17 - 29, *, *, married, *, *, male, *, 52868
17 - 29, *, *, married, *, *, male, *, 81747
17 - 29, *, *, married, *, *, male, *, 68536
17 - 29, *, *, married, *, *, male, *, 56445
17 - 29, *, *, married, *, *, male, *, 64183
17 - 29, *, *, married, *, *, male, *, 44260
17 - 29, *, *, married, *, *, male, *, 49024
17 - 29, *, *, married, *, *, male, *, 62052
17 - 29, *, *, married, *, *, male, *, 50968
17 - 29, *, *, married, *, *, male, *, 71223
17 - 29, *, *, married, *, *, male, *, 61221
17 - 29, *, *, married, *, *, male, *, 63090
17 - 29, *, *, married, *, *, male, *, 63208
17 - 29, *, *, married, *, *, male, *, 46070
17 - 29, *, *, married, *, *, male, *, 36372
17 - 29, *, *, married, *, *, male, *, 67937
17 - 29, *, *, married, *, *, male, *, 46827
17 - 29, *, *, married, *, *, male, *, 60030
17 - 29, *, *, married, *, *, male, *, 35265
17 - 29, *, *, married, *, *, male, *, 67881
17 - 29, *, *, married, *, *, male, *, 73309
17 - 29, *, *, married, *, *, male, *, 63540
17 - 29, *, *, married, *, *, male, *, 80090
17 - 29, *, *, married, *, *, male, *, 37204
17 - 29, *, *, married, *, *, male, *, 48009
17 - 29, *, *, married, *, *, male, *, 65357
17 - 29, *, *, married, *, *, male, *, 64022
17 - 29, *, *, married, *, *, male, *, 42962
17 - 29, *, *, married, *, *, male, *, 31881
17 - 29, *, *, married, *, *, male, *, 118433
17 - 29, *, *, married, *, *, male, *, 90253
17 - 29, *, *, married, *, *, male, *, 81920
17 - 29, *, *, married, *, *, male, *, 73069
17 - 29, *, *, married, *, *, male, *, 71382
17 - 29, *, *, married, *, *, male, *, 75299
17 - 29, *, *, married, *, *, male, *, 61135
17 - 29, *, *, married, *, *, male, *, 41603
17 - 29, *, *, married, *, *, male, *, 67077
17 - 29, *, *, married, *, *, male, *, 92606
17 - 29, *, *, married, *, *, male, *, 50382
17 - 29, *, *, married, *, *, male, *, 55564
17 - 29, *, *, married, *, *, male, *, 74973
17 - 29, *, *, married, *, *, male, *, 55992
17 - 29, *, *, married, *, *, male, *, 67790
17 - 29, *, *, married, *, *, male, *, 72614
17 - 29, *, *, married, *, *, male, *, 47923
17 - 29, *, *, married, *, *, male, *, 42629
17 - 29, *, *, married, *, *, male, *, 50189
17 - 29, *, *, married, *, *, male, *, 44548
17 - 29, *, *, married, *, *, male, *, 69481
17 - 29, *, *, married, *, *, male, *, 44702
17 - 29, *, *, married, *, *, male, *, 82552
17 - 29, *, *, married, *, *, male, *, 50374
17 - 29, *, *, married, *, *, male, *, 41911
17 - 29, *, *, married, *, *, male, *, 64759
17 - 29, *, *, married, *, *, male, *, 54859
17 - 29, *, *, married, *, *, male, *, 73748
17 - 29, *, *, married, *, *, male, *, 92424
17 - 29, *, *, married, *, *, male, *, 43394
17 - 29, *, *, married, *, *, male, *, 77572
17 - 29, *, *, married, *, *, male, *, 77263
17 - 29, *, *, married, *, *, male, *, 47004
17 - 29, *, *, married, *, *, male, *, 43892
17 - 29, *, *, married, *, *, male, *, 93806
17 - 29, *, *, married, *, *, male, *, 42242
17 - 29, *, *, married, *, *, male, *, 82668
17 - 29, *, *, married, *, *, male, *, 60553
17 - 29, *, *, married, *, *, male, *, 70637
17 - 29, *, *, married, *, *, male, *, 92090
17 - 29, *, *, married, *, *, male, *, 57384
17 - 29, *, *, married, *, *, male, *, 86889
17 - 29, *, *, married, *, *, male, *, 61747
17 - 29, *, *, married, *, *, male, *, 88619
17 - 29, *, *, married, *, *, male, *, 26787
17 - 29, *, *, married, *, *, male, *, 31556
17 - 29, *, *, married, *, *, male, *, 121419
17 - 29, *, *, married, *, *, male, *, 73423
17 - 29, *, *, married, *, *, male, *, 85759
17 - 29, *, *, married, *, *, male, *, 88314
17 - 29, *, *, married, *, *, male, *, 89236
17 - 29, *, *, married, *, *, male, *, 44041
17 - 29, *, *, married, *, *, male, *, 94880
17 - 29, *, *, married, *, *, male, *, 57335
17 - 29, *, *, married, *, *, male, *, 66099
17 - 29, *, *, married, *, *, male, *, 56409
17 - 29, *, *, married, *, *, male, *, 73956
17 - 29, *, *, married, *, *, male, *, 43623
17 - 29, *, *, married, *, *, male, *, 44063
17 - 29, *, *, married, *, *, male, *, 52657
17 - 29, *, *, married, *, *, male, *, 88955
17 - 29, *, *, married, *, *, male, *, 94963
17 - 29, *, *, married, *, *, male, *, 33761
17 - 29, *, *, married, *, *, male, *, 88264
17 - 29, *, *, married, *, *, male, *, 72538
17 - 29, *, *, married, *, *, male, *, 60809
17 - 29, *, *, married, *, *, male, *, 54426
17 - 29, *, *, married, *, *, male, *, 44956
17 - 29, *, *, married, *, *, male, *, 57878
17 - 29, *, *, married, *, *, male, *, 50944
17 - 29, *, *, married, *, *, male, *, 57147
17 - 29, *, *, married, *, *, male, *, 63455
17 - 29, *, *, married, *, *, male, *, 80267
17 - 29, *, *, married, *, *, male, *, 114908
17 - 29, *, *, married, *, *, male, *, 138142
17 - 29, *, *, married, *, *, male, *, 73879
17 - 29, *, *, married, *, *, male, *, 47349
17 - 29, *, *, married, *, *, male, *, 70843
17 - 29, *, *, married, *, *, male, *, 89669
17 - 29, *, *, married, *, *, male, *, 69154
17 - 29, *, *, married, *, *, male, *, 32264
17 - 29, *, *, married, *, *, male, *, 80902
17 - 29, *, *, married, *, *, male, *, 53398
17 - 29, *, *, married, *, *, male, *, 82750
17 - 29, *, *, married, *, *, male, *, 62634
17 - 29, *, *, married, *, *, male, *, 80169
17 - 29, *, *, married, *, *, male, *, 45794
17 - 29, *, *, married, *, *, male, *, 110768
17 - 29, *, *, married, *, *, male, *, 79880
17 - 29, *, *, married, *, *, male, *, 83190
17 - 29, *, *, married, *, *, male, *, 48152
17 - 29, *, *, married, *, *, male, *, 98050
17 - 29, *, *, married, *, *, male, *, 82423
17 - 29, *, *, married, *, *, male, *, 84650
17 - 29, *, *, married, *, *, male, *, 38335
17 - 29, *, *, married, *, *, male, *, 69983
17 - 29, *, *, married, *, *, male, *, 69482
17 - 29, *, *, married, *, *, male, *, 72127
17 - 29, *, *, married, *, *, male, *, 66350
17 - 29, *, *, married, *, *, male, *, 72872
17 - 29, *, *, married, *, *, male, *, 43015
17 - 29, *, *, married, *, *, male, *, 48271
17 - 29, *, *, married, *, *, male, *, 87833
17 - 29, *, *, married, *, *, male, *, 46134
17 - 29, *, *, married, *, *, male, *, 81181
17 - 29, *, *, married, *, *, male, *, 57356
17 - 29, *, *, married, *, *, male, *, 57913
17 - 29, *, *, married, *, *, male, *, 35292
17 - 29, *, *, married, *, *, male, *, 90922
17 - 29, *, *, married, *, *, male, *, 79572
17 - 29, *, *, married, *, *, male, *, 94362
17 - 29, *, *, married, *, *, male, *, 90606
17 - 29, *, *, married, *, *, male, *, 92889
17 - 29, *, *, married, *, *, male, *, 72361
17 - 29, *, *, married, *, *, male, *, 70881
17 - 29, *, *, married, *, *, male, *, 69379
17 - 29, *, *, married, *, *, male, *, 67742
17 - 29, *, *, married, *, *, male, *, 128021
17 - 29, *, *, married, *, *, male, *, 40705
17 - 29, *, *, married, *, *, male, *, 65806
17 - 29, *, *, married, *, *, male, *, 30386
17 - 29, *, *, married, *, *, male, *, 36649
17 - 29, *, *, married, *, *, male, *, 65789
