20 - 26, *, pre-primary, married, *, *, *, *, 43685
35 - 37, non-government, 10th, married, *, *, male, *, 94694
35 - 37, non-government, 10th, married, *, *, male, *, 129655
35 - 37, non-government, 10th, married, *, *, male, *, 137915
35 - 37, non-government, 10th, married, *, *, male, *, 148226
35 - 37, non-government, 10th, married, *, *, male, *, 139576
35 - 37, non-government, 10th, married, *, *, male, *, 111518
35 - 37, non-government, 10th, married, *, *, male, *, 114111
35 - 37, non-government, 10th, married, *, *, male, *, 184451
35 - 37, non-government, 10th, married, *, *, male, *, 22788
18 - 24, non-government, 11th, married, *, *, male, *, 10320
18 - 24, non-government, 11th, married, *, *, male, *, 192193
18 - 24, non-government, 11th, married, *, *, male, *, 158569
18 - 24, non-government, 11th, married, *, *, male, *, 140653
18 - 24, non-government, 11th, married, *, *, male, *, 150504
18 - 24, non-government, 11th, married, *, *, male, *, 187175
18 - 24, non-government, 11th, married, *, *, male, *, 154363
18 - 24, non-government, 11th, married, *, *, male, *, 86571
18 - 24, non-government, 11th, married, *, *, male, *, 27887
18 - 24, non-government, 11th, married, *, *, male, *, 76861
18 - 24, non-government, 11th, married, *, *, male, *, 124175
18 - 24, non-government, 11th, married, *, *, male, *, 73122
18 - 24, non-government, 11th, married, *, *, male, *, 72855
18 - 24, non-government, 11th, married, *, *, male, *, 43566
18 - 24, non-government, 11th, married, *, *, male, *, 42231
18 - 24, non-government, 11th, married, *, *, male, *, 125127
18 - 24, non-government, 11th, married, *, *, male, *, 105189
18 - 24, non-government, 11th, married, *, *, male, *, 61087
18 - 24, non-government, 11th, married, *, *, male, *, 149215
18 - 24, non-government, 11th, married, *, *, male, *, 59441
18 - 24, non-government, 11th, married, *, *, male, *, 115824
18 - 24, non-government, 11th, married, *, *, male, *, 150857
18 - 24, non-government, 11th, married, *, *, male, *, 29259
18 - 24, non-government, 11th, married, *, *, male, *, 194502
18 - 24, non-government, 11th, married, *, *, male, *, 34812
18 - 24, non-government, 11th, married, *, *, male, *, 98783
18 - 24, non-government, 11th, married, *, *, male, *, 32571
18 - 24, non-government, 11th, married, *, *, male, *, 116916
18 - 24, non-government, 11th, married, *, *, male, *, 33647
18 - 24, non-government, 11th, married, *, *, male, *, 152651
25 - 26, non-government, 11th, married, *, *, male, *, 175455
25 - 26, non-government, 11th, married, *, *, male, *, 91190
25 - 26, non-government, 11th, married, *, *, male, *, 55647
25 - 26, non-government, 11th, married, *, *, male, *, 112021
25 - 26, non-government, 11th, married, *, *, male, *, 152848
25 - 26, non-government, 11th, married, *, *, male, *, 98825
25 - 26, non-government, 11th, married, *, *, male, *, 14863
25 - 26, non-government, 11th, married, *, *, male, *, 59199
25 - 26, non-government, 11th, married, *, *, male, *, 27130
25 - 26, non-government, 11th, married, *, *, male, *, 135213
25 - 26, non-government, 11th, married, *, *, male, *, 23132
25 - 26, non-government, 11th, married, *, *, male, *, 130676
25 - 26, non-government, 11th, married, *, *, male, *, 88692
25 - 26, non-government, 11th, married, *, *, male, *, 114861
25 - 26, non-government, 11th, married, *, *, male, *, 179441
25 - 26, non-government, 11th, married, *, *, male, *, 157272
25 - 26, non-government, 11th, married, *, *, male, *, 191219
25 - 26, non-government, 11th, married, *, *, male, *, 37035
27 - 30, non-government, 11th, married, *, *, male, *, 13279
27 - 30, non-government, 11th, married, *, *, male, *, 156987
27 - 30, non-government, 11th, married, *, *, male, *, 19521
27 - 30, non-government, 11th, married, *, *, male, *, 197005
27 - 30, non-government, 11th, married, *, *, male, *, 130971
27 - 30, non-government, 11th, married, *, *, male, *, 26139
27 - 30, non-government, 11th, married, *, *, male, *, 183343
27 - 30, non-government, 11th, married, *, *, male, *, 119897
27 - 30, non-government, 11th, married, *, *, male, *, 43395
27 - 30, non-government, 11th, married, *, *, male, *, 21474
27 - 30, non-government, 11th, married, *, *, male, *, 147286
27 - 30, non-government, 11th, married, *, *, male, *, 65103
27 - 30, non-government, 11th, married, *, *, male, *, 117542
27 - 30, non-government, 11th, married, *, *, male, *, 77138
27 - 30, non-government, 11th, married, *, *, male, *, 62413
27 - 30, non-government, 11th, married, *, *, male, *, 73455
27 - 30, non-government, 11th, married, *, *, male, *, 65135
27 - 30, non-government, 11th, married, *, *, male, *, 128568
27 - 30, non-government, 11th, married, *, *, male, *, 187204
27 - 30, non-government, 11th, married, *, *, male, *, 118214
27 - 30, non-government, 11th, married, *, *, male, *, 128582
27 - 30, non-government, 11th, married, *, *, male, *, 52063
27 - 30, non-government, 11th, married, *, *, male, *, 140253
27 - 30, non-government, 11th, married, *, *, male, *, 186447
27 - 30, non-government, 11th, married, *, *, male, *, 124525
27 - 30, non-government, 11th, married, *, *, male, *, 98976
27 - 30, non-government, 11th, married, *, *, male, *, 48297
27 - 30, non-government, 11th, married, *, *, male, *, 19998
27 - 30, non-government, 11th, married, *, *, male, *, 94104
27 - 30, non-government, 11th, married, *, *, male, *, 78398
27 - 30, non-government, 11th, married, *, *, male, *, 84133
27 - 30, non-government, 11th, married, *, *, male, *, 73184
27 - 30, non-government, 11th, married, *, *, male, *, 101898
27 - 30, non-government, 11th, married, *, *, male, *, 63843
27 - 30, non-government, 11th, married, *, *, male, *, 10123
27 - 30, non-government, 11th, married, *, *, male, *, 44224
27 - 30, non-government, 11th, married, *, *, male, *, 115716
27 - 30, non-government, 11th, married, *, *, male, *, 187616
31 - 34, non-government, 11th, married, *, *, male, *, 118863
31 - 34, non-government, 11th, married, *, *, male, *, 75569
31 - 34, non-government, 11th, married, *, *, male, *, 138175
31 - 34, non-government, 11th, married, *, *, male, *, 157627
31 - 34, non-government, 11th, married, *, *, male, *, 54885
31 - 34, non-government, 11th, married, *, *, male, *, 175444
31 - 34, non-government, 11th, married, *, *, male, *, 189855
31 - 34, non-government, 11th, married, *, *, male, *, 197557
31 - 34, non-government, 11th, married, *, *, male, *, 110519
31 - 34, non-government, 11th, married, *, *, male, *, 153404
31 - 34, non-government, 11th, married, *, *, male, *, 33000
31 - 34, non-government, 11th, married, *, *, male, *, 80580
31 - 34, non-government, 11th, married, *, *, male, *, 81143
31 - 34, non-government, 11th, married, *, *, male, *, 23486
31 - 34, non-government, 11th, married, *, *, male, *, 176921
31 - 34, non-government, 11th, married, *, *, male, *, 56599
31 - 34, non-government, 11th, married, *, *, male, *, 160546
31 - 34, non-government, 11th, married, *, *, male, *, 72476
31 - 34, non-government, 11th, married, *, *, male, *, 66681
31 - 34, non-government, 11th, married, *, *, male, *, 131171
31 - 34, non-government, 11th, married, *, *, male, *, 140373
31 - 34, non-government, 11th, married, *, *, male, *, 186543
31 - 34, non-government, 11th, married, *, *, male, *, 117417
31 - 34, non-government, 11th, married, *, *, male, *, 99778
31 - 34, non-government, 11th, married, *, *, male, *, 74801
31 - 34, non-government, 11th, married, *, *, male, *, 48227
31 - 34, non-government, 11th, married, *, *, male, *, 113964
31 - 34, non-government, 11th, married, *, *, male, *, 163392
31 - 34, non-government, 11th, married, *, *, male, *, 13891
31 - 34, non-government, 11th, married, *, *, male, *, 184069
31 - 34, non-government, 11th, married, *, *, male, *, 133723
35, non-government, 11th, married, *, *, male, *, 65514
35, non-government, 11th, married, *, *, male, *, 61057
35, non-government, 11th, married, *, *, male, *, 180247
35, non-government, 11th, married, *, *, male, *, 169683
35, non-government, 11th, married, *, *, male, *, 104332
35, non-government, 11th, married, *, *, male, *, 59397
35, non-government, 11th, married, *, *, male, *, 109424
35, non-government, 11th, married, *, *, male, *, 14695
35, non-government, 11th, married, *, *, male, *, 178089
35, non-government, 11th, married, *, *, male, *, 35452
35, non-government, 11th, married, *, *, male, *, 12839
36 - 37, non-government, 11th, married, *, *, male, *, 84652
36 - 37, non-government, 11th, married, *, *, male, *, 105085
36 - 37, non-government, 11th, married, *, *, male, *, 31425
36 - 37, non-government, 11th, married, *, *, male, *, 137700
36 - 37, non-government, 11th, married, *, *, male, *, 13709
36 - 37, non-government, 11th, married, *, *, male, *, 102084
36 - 37, non-government, 11th, married, *, *, male, *, 172674
36 - 37, non-government, 11th, married, *, *, male, *, 132524
36 - 37, non-government, 11th, married, *, *, male, *, 180151
36 - 37, non-government, 11th, married, *, *, male, *, 59905
36 - 37, non-government, 11th, married, *, *, male, *, 109251
36 - 37, non-government, 11th, married, *, *, male, *, 86922
36 - 37, non-government, 11th, married, *, *, male, *, 37458
36 - 37, non-government, 11th, married, *, *, male, *, 160867
36 - 37, non-government, 11th, married, *, *, male, *, 39690
36 - 37, non-government, 11th, married, *, *, male, *, 160382
36 - 37, non-government, 11th, married, *, *, male, *, 11572
36 - 37, non-government, 11th, married, *, *, male, *, 87258
36 - 37, non-government, 11th, married, *, *, male, *, 141621
36 - 37, non-government, 11th, married, *, *, male, *, 174000
36 - 37, non-government, 11th, married, *, *, male, *, 164965
36 - 37, non-government, 11th, married, *, *, male, *, 73130
36 - 37, non-government, 11th, married, *, *, male, *, 169359
36 - 37, non-government, 11th, married, *, *, male, *, 50722
36 - 37, non-government, 11th, married, *, *, male, *, 103436
21 - 36, non-government, 12th, married, *, *, male, *, 189214
21 - 36, non-government, 12th, married, *, *, male, *, 191439
21 - 36, non-government, 12th, married, *, *, male, *, 70383
21 - 36, non-government, 12th, married, *, *, male, *, 103409
21 - 36, non-government, 12th, married, *, *, male, *, 85094
21 - 36, non-government, 12th, married, *, *, male, *, 43823
21 - 36, non-government, 12th, married, *, *, male, *, 126136
21 - 36, non-government, 12th, married, *, *, male, *, 195513
21 - 36, non-government, 12th, married, *, *, male, *, 145339
21 - 36, non-government, 12th, married, *, *, male, *, 87705
21 - 36, non-government, 12th, married, *, *, male, *, 106723
21 - 36, non-government, 12th, married, *, *, male, *, 131170
21 - 36, non-government, 12th, married, *, *, male, *, 120402
21 - 36, non-government, 12th, married, *, *, male, *, 32954
21 - 36, non-government, 12th, married, *, *, male, *, 113941
21 - 36, non-government, 12th, married, *, *, male, *, 172750
21 - 36, non-government, 12th, married, *, *, male, *, 85823
21 - 36, non-government, 12th, married, *, *, male, *, 93318
21 - 36, non-government, 12th, married, *, *, male, *, 184116
21 - 36, non-government, 12th, married, *, *, male, *, 189552
21 - 36, non-government, 12th, married, *, *, male, *, 19273
21 - 36, non-government, 12th, married, *, *, male, *, 79964
21 - 36, non-government, 12th, married, *, *, male, *, 113098
21 - 36, non-government, 12th, married, *, *, male, *, 82715
21 - 36, non-government, 12th, married, *, *, male, *, 158699
21 - 36, non-government, 12th, married, *, *, male, *, 12884
21 - 36, non-government, 12th, married, *, *, male, *, 69116
21 - 36, non-government, 12th, married, *, *, male, *, 154964
21 - 36, non-government, 12th, married, *, *, male, *, 52421
21 - 36, non-government, 12th, married, *, *, male, *, 181509
21 - 36, non-government, 12th, married, *, *, male, *, 19681
21 - 36, non-government, 12th, married, *, *, male, *, 151535
21 - 36, non-government, 12th, married, *, *, male, *, 107097
21 - 36, non-government, 12th, married, *, *, male, *, 14937
21 - 36, non-government, 12th, married, *, *, male, *, 193398
21 - 36, non-government, 12th, married, *, *, male, *, 195677
21 - 36, non-government, 12th, married, *, *, male, *, 77782
21 - 36, non-government, 12th, married, *, *, male, *, 138925
21 - 36, non-government, 12th, married, *, *, male, *, 186676
17 - 25, non-government, pre-high-school, married, *, *, female, *, 74400
17 - 25, non-government, pre-high-school, married, *, *, female, *, 86481
17 - 25, non-government, pre-high-school, married, *, *, female, *, 74837
17 - 25, non-government, pre-high-school, married, *, *, female, *, 76087
17 - 25, non-government, pre-high-school, married, *, *, female, *, 53960
17 - 25, non-government, pre-high-school, married, *, *, female, *, 73530
17 - 25, non-government, pre-high-school, married, *, *, female, *, 182073
17 - 25, non-government, pre-high-school, married, *, *, female, *, 174709
17 - 25, non-government, pre-high-school, married, *, *, female, *, 185943
17 - 25, non-government, pre-high-school, married, *, *, female, *, 88364
17 - 25, non-government, pre-high-school, married, *, *, female, *, 153727
17 - 25, non-government, pre-high-school, married, *, *, female, *, 57790
17 - 25, non-government, pre-high-school, married, *, *, female, *, 117314
17 - 25, non-government, pre-high-school, married, *, *, female, *, 37414
17 - 25, non-government, pre-high-school, married, *, *, female, *, 128184
17 - 25, non-government, pre-high-school, married, *, *, female, *, 136005
17 - 25, non-government, pre-high-school, married, *, *, female, *, 26377
17 - 25, non-government, pre-high-school, married, *, *, female, *, 26230
17 - 25, non-government, pre-high-school, married, *, *, female, *, 41064
17 - 25, non-government, pre-high-school, married, *, *, female, *, 83416
17 - 25, non-government, pre-high-school, married, *, *, female, *, 94884
17 - 25, non-government, pre-high-school, married, *, *, female, *, 173806
17 - 25, non-government, pre-high-school, married, *, *, female, *, 66213
17 - 25, non-government, pre-high-school, married, *, *, female, *, 175844
17 - 25, non-government, pre-high-school, married, *, *, female, *, 169870
17 - 25, non-government, pre-high-school, married, *, *, female, *, 22437
17 - 25, non-government, pre-high-school, married, *, *, female, *, 66549
26 - 29, non-government, pre-high-school, married, *, *, female, *, 132307
26 - 29, non-government, pre-high-school, married, *, *, female, *, 75656
26 - 29, non-government, pre-high-school, married, *, *, female, *, 85481
26 - 29, non-government, pre-high-school, married, *, *, female, *, 188065
26 - 29, non-government, pre-high-school, married, *, *, female, *, 164203
26 - 29, non-government, pre-high-school, married, *, *, female, *, 131344
26 - 29, non-government, pre-high-school, married, *, *, female, *, 171306
26 - 29, non-government, pre-high-school, married, *, *, female, *, 109401
26 - 29, non-government, pre-high-school, married, *, *, female, *, 132460
26 - 29, non-government, pre-high-school, married, *, *, female, *, 141486
26 - 29, non-government, pre-high-school, married, *, *, female, *, 83151
26 - 29, non-government, pre-high-school, married, *, *, female, *, 94126
