AGE, EMPLOYER, EDUCATION, MARRIAGE, JOB, RACE, GENDER, COUNTRY, SALARY
36,  Private,  Assoc-voc,  Never-married,  Prof-specialty,  Black,  Female,  United-States, 40408
44,  Federal-gov,  HS-grad,  Never-married,  Craft-repair,  Black,  Female,  United-States, 189915
35,  Private,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 13100
30,  Local-gov,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 159308
27,  Private,  Bachelors,  Never-married,  Prof-specialty,  White,  Male,  United-States, 52880
24,  Private,  Some-college,  Never-married,  Tech-support,  White,  Female,  United-States, 119062
28,  Self-emp-not-inc,  HS-grad,  Never-married,  Machine-op-inspct,  Black,  Male,  United-States, 84443
30,  Private,  HS-grad,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 160709
19,  Private,  HS-grad,  Never-married,  Farming-fishing,  White,  Male,  United-States, 58206
40,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 197546
49,  Private,  7th-8th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 175078
23,  Private,  Assoc-voc,  Never-married,  Machine-op-inspct,  White,  Male,  United-States, 68500
19,  ?,  HS-grad,  Never-married,  ?,  White,  Female,  United-States, 117986
38,  State-gov,  Doctorate,  Married-civ-spouse,  Prof-specialty,  Asian-Pac-Islander,  Male,  Taiwan, 54175
37,  Private,  HS-grad,  Divorced,  Craft-repair,  White,  Male,  United-States, 179588
40,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 69610
34,  Private,  Assoc-voc,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 99577
48,  Private,  Bachelors,  Divorced,  Adm-clerical,  White,  Male,  United-States, 144212
40,  Private,  Bachelors,  Married-spouse-absent,  Other-service,  White,  Female,  ?, 156158
26,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 151770
19,  ?,  HS-grad,  Never-married,  ?,  White,  Male,  United-States, 168691
27,  Private,  HS-grad,  Never-married,  Adm-clerical,  Black,  Female,  United-States, 179442
50,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  England, 157724
50,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 93765
59,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 194010
23,  Private,  HS-grad,  Never-married,  Exec-managerial,  White,  Male,  United-States, 83838
35,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 105506
58,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Female,  United-States, 121739
34,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 110697
32,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 102291
17,  Local-gov,  11th,  Never-married,  Prof-specialty,  Black,  Male,  United-States, 81460
41,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 12090
29,  Local-gov,  Some-college,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 58239
31,  Private,  1st-4th,  Never-married,  Handlers-cleaners,  White,  Male,  Mexico, 142806
33,  Private,  Some-college,  Divorced,  Sales,  White,  Female,  United-States, 21593
51,  Private,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 139570
31,  Private,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 141443
39,  State-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  Other,  Female,  United-States, 52585
46,  Private,  Masters,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 100192
58,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 69134
76,  ?,  11th,  Widowed,  ?,  White,  Female,  United-States, 135628
74,  Self-emp-inc,  Some-college,  Widowed,  Exec-managerial,  White,  Male,  United-States, 37968
50,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Sales,  Black,  Male,  United-States, 181922
53,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  Black,  Male,  United-States, 166917
18,  Never-worked,  11th,  Never-married,  ?,  White,  Female,  United-States, 81915
41,  Local-gov,  Some-college,  Never-married,  Prof-specialty,  White,  Male,  United-States, 169183
46,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 26653
54,  Private,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Male,  United-States, 145731
57,  Private,  HS-grad,  Never-married,  Exec-managerial,  White,  Female,  United-States, 102432
23,  Private,  Some-college,  Divorced,  Sales,  Black,  Female,  United-States, 158703
33,  Private,  Some-college,  Divorced,  Tech-support,  White,  Female,  United-States, 133688
50,  Local-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 83793
41,  Private,  1st-4th,  Married-civ-spouse,  Craft-repair,  White,  Male,  Mexico, 145364
64,  ?,  Some-college,  Widowed,  ?,  White,  Female,  United-States, 130292
55,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 101305
35,  State-gov,  Some-college,  Divorced,  Adm-clerical,  Black,  Female,  United-States, 40000
43,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  Black,  Male,  United-States, 142999
67,  ?,  7th-8th,  Married-civ-spouse,  ?,  White,  Male,  United-States, 25618
39,  Local-gov,  Some-college,  Divorced,  Prof-specialty,  White,  Female,  United-States, 108132
45,  Self-emp-not-inc,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 59134
54,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 153263
30,  Private,  Assoc-voc,  Divorced,  Exec-managerial,  White,  Male,  United-States, 198239
34,  Private,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 164474
46,  ?,  HS-grad,  Married-civ-spouse,  ?,  White,  Female,  United-States, 146194
25,  Private,  Some-college,  Divorced,  Tech-support,  White,  Female,  United-States, 112674
69,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 12652
39,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 36720
68,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 117371
21,  Private,  HS-grad,  Divorced,  Sales,  White,  Female,  United-States, 45221
17,  Self-emp-inc,  9th,  Never-married,  Sales,  White,  Female,  United-States, 176683
40,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 171757
34,  Federal-gov,  Bachelors,  Never-married,  Exec-managerial,  Asian-Pac-Islander,  Male,  Cambodia, 151519
27,  Self-emp-not-inc,  Assoc-voc,  Never-married,  Craft-repair,  White,  Male,  United-States, 52055
22,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  Black,  Male,  United-States, 142534
40,  Private,  7th-8th,  Never-married,  Farming-fishing,  White,  Male,  United-States, 46744
45,  Self-emp-inc,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 52655
47,  Private,  Bachelors,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 40644
60,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 16995
52,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 134381
19,  Private,  HS-grad,  Never-married,  Sales,  White,  Female,  United-States, 16373
59,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 140814
65,  Self-emp-inc,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 166166
69,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 160175
41,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 186708
52,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 83770
38,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Female,  United-States, 91261
46,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 111034
51,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 172769
23,  Private,  Some-college,  Never-married,  Adm-clerical,  Black,  Male,  Haiti, 118439
33,  Private,  Assoc-voc,  Never-married,  Craft-repair,  White,  Male,  United-States, 194562
30,  Private,  Assoc-acdm,  Separated,  Other-service,  White,  Female,  United-States, 88397
22,  Private,  Bachelors,  Never-married,  Adm-clerical,  White,  Female,  United-States, 149001
52,  Private,  Bachelors,  Separated,  Exec-managerial,  White,  Female,  ?, 27496
39,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 63517
50,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 90907
23,  State-gov,  HS-grad,  Never-married,  Protective-serv,  White,  Male,  United-States, 125000
17,  Private,  10th,  Never-married,  Priv-house-serv,  White,  Male,  United-States, 150953
44,  State-gov,  Masters,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 152579
30,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  Black,  Male,  United-States, 156053
60,  Private,  5th-6th,  Married-civ-spouse,  Sales,  White,  Male,  ?, 185660
43,  Private,  5th-6th,  Married-spouse-absent,  Farming-fishing,  White,  Male,  Mexico, 40029
27,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 162870
40,  Private,  9th,  Married-civ-spouse,  Handlers-cleaners,  White,  Male,  United-States, 163125
33,  Private,  Some-college,  Divorced,  Exec-managerial,  White,  Female,  United-States, 95431
48,  Private,  Bachelors,  Never-married,  Other-service,  White,  Male,  Mexico, 11045
55,  Private,  10th,  Married-civ-spouse,  Transport-moving,  Black,  Male,  United-States, 24561
46,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  Asian-Pac-Islander,  Male,  India, 65054
25,  Local-gov,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 69833
39,  Private,  Masters,  Never-married,  Other-service,  White,  Female,  United-States, 91342
38,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 40044
56,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 24108
47,  Private,  Assoc-acdm,  Divorced,  Sales,  White,  Male,  United-States, 16491
28,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  Amer-Indian-Eskimo,  Male,  United-States, 59182
34,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  Black,  Male,  ?, 132125
59,  ?,  HS-grad,  Widowed,  ?,  White,  Female,  United-States, 171911
29,  Self-emp-not-inc,  Some-college,  Divorced,  Craft-repair,  White,  Male,  United-States, 109956
45,  Federal-gov,  Some-college,  Married-civ-spouse,  Tech-support,  White,  Male,  Guatemala, 196950
45,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 54357
17,  Private,  11th,  Never-married,  Sales,  White,  Male,  United-States, 99815
23,  Private,  Bachelors,  Never-married,  Exec-managerial,  White,  Male,  United-States, 41989
56,  Local-gov,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 103274
25,  Private,  HS-grad,  Separated,  Exec-managerial,  White,  Female,  United-States, 117882
79,  Federal-gov,  Doctorate,  Widowed,  Exec-managerial,  White,  Male,  United-States, 184148
50,  Private,  Assoc-voc,  Married-civ-spouse,  Other-service,  Black,  Female,  United-States, 76985
37,  Private,  HS-grad,  Divorced,  Adm-clerical,  Black,  Female,  United-States, 130725
50,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 170661
24,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Male,  United-States, 105199
46,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  Asian-Pac-Islander,  Male,  Cambodia, 193378
28,  Private,  11th,  Never-married,  Machine-op-inspct,  Black,  Male,  United-States, 171775
55,  Federal-gov,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 142496
31,  Private,  Bachelors,  Never-married,  Prof-specialty,  White,  Female,  United-States, 185521
41,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 13945
42,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 31705
47,  Private,  HS-grad,  Separated,  Other-service,  White,  Female,  United-States, 145318
49,  Private,  Masters,  Divorced,  Exec-managerial,  White,  Female,  United-States, 121015
21,  Private,  Assoc-voc,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 90828
35,  Private,  Some-college,  Divorced,  Sales,  White,  Female,  United-States, 149810
40,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 98502
46,  Local-gov,  HS-grad,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 35181
48,  Private,  HS-grad,  Widowed,  Machine-op-inspct,  White,  Female,  United-States, 83476
38,  Private,  Assoc-voc,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 155884
28,  Private,  HS-grad,  Never-married,  Other-service,  White,  Male,  United-States, 148638
27,  Private,  9th,  Married-civ-spouse,  Protective-serv,  White,  Male,  Guatemala, 20300
22,  Local-gov,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 95570
51,  Self-emp-not-inc,  Assoc-acdm,  Divorced,  Transport-moving,  Black,  Female,  United-States, 97757
20,  Private,  Some-college,  Never-married,  Handlers-cleaners,  Black,  Male,  Germany, 96126
69,  ?,  Bachelors,  Married-civ-spouse,  ?,  White,  Male,  United-States, 163935
38,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 191649
30,  Private,  Some-college,  Never-married,  Craft-repair,  White,  Male,  United-States, 192316
37,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 198089
62,  Private,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 127621
31,  Private,  Some-college,  Married-spouse-absent,  Transport-moving,  White,  Male,  United-States, 87029
55,  Local-gov,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 181163
49,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 161158
47,  Private,  11th,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 153893
41,  Private,  HS-grad,  Divorced,  Craft-repair,  White,  Male,  United-States, 72982
29,  Local-gov,  Some-college,  Never-married,  Other-service,  White,  Female,  United-States, 148392
67,  Private,  11th,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 171099
33,  Private,  7th-8th,  Never-married,  Sales,  White,  Male,  Mexico, 146778
29,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  Asian-Pac-Islander,  Male,  Philippines, 121735
35,  Private,  Bachelors,  Never-married,  Sales,  Asian-Pac-Islander,  Male,  South-Korea, 108134
40,  State-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  Asian-Pac-Islander,  Female,  China, 110702
65,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 15857
35,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 21097
34,  Self-emp-not-inc,  HS-grad,  Never-married,  Farming-fishing,  White,  Male,  United-States, 120807
25,  ?,  Some-college,  Divorced,  ?,  White,  Female,  United-States, 184459
