17 - 25, *, *, married, *, *, male, *, 76623
26 - 27, *, *, married, *, *, male, *, 81193
26 - 27, *, *, married, *, *, male, *, 71968
26 - 27, *, *, married, *, *, male, *, 66275
26 - 27, *, *, married, *, *, male, *, 100587
26 - 27, *, *, married, *, *, male, *, 85248
26 - 27, *, *, married, *, *, male, *, 54214
26 - 27, *, *, married, *, *, male, *, 76192
26 - 27, *, *, married, *, *, male, *, 62311
26 - 27, *, *, married, *, *, male, *, 95019
26 - 27, *, *, married, *, *, male, *, 42562
26 - 27, *, *, married, *, *, male, *, 70157
26 - 27, *, *, married, *, *, male, *, 40330
26 - 27, *, *, married, *, *, male, *, 42356
26 - 27, *, *, married, *, *, male, *, 29200
26 - 27, *, *, married, *, *, male, *, 94473
26 - 27, *, *, married, *, *, male, *, 118122
26 - 27, *, *, married, *, *, male, *, 32122
26 - 27, *, *, married, *, *, male, *, 44380
26 - 27, *, *, married, *, *, male, *, 56152
26 - 27, *, *, married, *, *, male, *, 60044
26 - 27, *, *, married, *, *, male, *, 65945
26 - 27, *, *, married, *, *, male, *, 67421
26 - 27, *, *, married, *, *, male, *, 12053
26 - 27, *, *, married, *, *, male, *, 56149
26 - 27, *, *, married, *, *, male, *, 48561
26 - 27, *, *, married, *, *, male, *, 16133
26 - 27, *, *, married, *, *, male, *, 19800
26 - 27, *, *, married, *, *, male, *, 6394
26 - 27, *, *, married, *, *, male, *, 92217
26 - 27, *, *, married, *, *, male, *, 6604
26 - 27, *, *, married, *, *, male, *, 13067
26 - 27, *, *, married, *, *, male, *, 8735
26 - 27, *, *, married, *, *, male, *, 42173
26 - 27, *, *, married, *, *, male, *, 64970
26 - 27, *, *, married, *, *, male, *, 46758
26 - 27, *, *, married, *, *, male, *, 13015
26 - 27, *, *, married, *, *, male, *, 50509
26 - 27, *, *, married, *, *, male, *, 43827
26 - 27, *, *, married, *, *, male, *, 109363
26 - 27, *, *, married, *, *, male, *, 47011
26 - 27, *, *, married, *, *, male, *, 94100
26 - 27, *, *, married, *, *, male, *, 42819
26 - 27, *, *, married, *, *, male, *, 95672
26 - 27, *, *, married, *, *, male, *, 41680
26 - 27, *, *, married, *, *, male, *, 60396
26 - 27, *, *, married, *, *, male, *, 68240
26 - 27, *, *, married, *, *, male, *, 107789
26 - 27, *, *, married, *, *, male, *, 104642
26 - 27, *, *, married, *, *, male, *, 34023
26 - 27, *, *, married, *, *, male, *, 83520
26 - 27, *, *, married, *, *, male, *, 50276
26 - 27, *, *, married, *, *, male, *, 92192
26 - 27, *, *, married, *, *, male, *, 77337
26 - 27, *, *, married, *, *, male, *, 92793
26 - 27, *, *, married, *, *, male, *, 40897
26 - 27, *, *, married, *, *, male, *, 47006
26 - 27, *, *, married, *, *, male, *, 49345
26 - 27, *, *, married, *, *, male, *, 54137
26 - 27, *, *, married, *, *, male, *, 65575
26 - 27, *, *, married, *, *, male, *, 67727
26 - 27, *, *, married, *, *, male, *, 55171
26 - 27, *, *, married, *, *, male, *, 89292
26 - 27, *, *, married, *, *, male, *, 74673
26 - 27, *, *, married, *, *, male, *, 83574
26 - 27, *, *, married, *, *, male, *, 66019
26 - 27, *, *, married, *, *, male, *, 48441
26 - 27, *, *, married, *, *, male, *, 51365
26 - 27, *, *, married, *, *, male, *, 65052
26 - 27, *, *, married, *, *, male, *, 46460
26 - 27, *, *, married, *, *, male, *, 43372
26 - 27, *, *, married, *, *, male, *, 54227
26 - 27, *, *, married, *, *, male, *, 92782
26 - 27, *, *, married, *, *, male, *, 90415
26 - 27, *, *, married, *, *, male, *, 64044
26 - 27, *, *, married, *, *, male, *, 119222
26 - 27, *, *, married, *, *, male, *, 71630
26 - 27, *, *, married, *, *, male, *, 56497
26 - 27, *, *, married, *, *, male, *, 57710
26 - 27, *, *, married, *, *, male, *, 94542
26 - 27, *, *, married, *, *, male, *, 18643
26 - 27, *, *, married, *, *, male, *, 92169
26 - 27, *, *, married, *, *, male, *, 83312
26 - 27, *, *, married, *, *, male, *, 42439
26 - 27, *, *, married, *, *, male, *, 109314
26 - 27, *, *, married, *, *, male, *, 61250
26 - 27, *, *, married, *, *, male, *, 77306
26 - 27, *, *, married, *, *, male, *, 40436
26 - 27, *, *, married, *, *, male, *, 60237
26 - 27, *, *, married, *, *, male, *, 46541
26 - 27, *, *, married, *, *, male, *, 119994
26 - 27, *, *, married, *, *, male, *, 72000
26 - 27, *, *, married, *, *, male, *, 92150
26 - 27, *, *, married, *, *, male, *, 73641
26 - 27, *, *, married, *, *, male, *, 84474
26 - 27, *, *, married, *, *, male, *, 58371
26 - 27, *, *, married, *, *, male, *, 82658
26 - 27, *, *, married, *, *, male, *, 90513
26 - 27, *, *, married, *, *, male, *, 62037
26 - 27, *, *, married, *, *, male, *, 97512
26 - 27, *, *, married, *, *, male, *, 37334
26 - 27, *, *, married, *, *, male, *, 90635
26 - 27, *, *, married, *, *, male, *, 63729
26 - 27, *, *, married, *, *, male, *, 88309
26 - 27, *, *, married, *, *, male, *, 59539
26 - 27, *, *, married, *, *, male, *, 83270
26 - 27, *, *, married, *, *, male, *, 56699
26 - 27, *, *, married, *, *, male, *, 89492
26 - 27, *, *, married, *, *, male, *, 47706
26 - 27, *, *, married, *, *, male, *, 52026
26 - 27, *, *, married, *, *, male, *, 90314
26 - 27, *, *, married, *, *, male, *, 62921
26 - 27, *, *, married, *, *, male, *, 49490
26 - 27, *, *, married, *, *, male, *, 43784
26 - 27, *, *, married, *, *, male, *, 23184
26 - 27, *, *, married, *, *, male, *, 30943
26 - 27, *, *, married, *, *, male, *, 55579
26 - 27, *, *, married, *, *, male, *, 93098
26 - 27, *, *, married, *, *, male, *, 62533
26 - 27, *, *, married, *, *, male, *, 40753
26 - 27, *, *, married, *, *, male, *, 51757
26 - 27, *, *, married, *, *, male, *, 58277
26 - 27, *, *, married, *, *, male, *, 31099
26 - 27, *, *, married, *, *, male, *, 87822
26 - 27, *, *, married, *, *, male, *, 86946
26 - 27, *, *, married, *, *, male, *, 60268
26 - 27, *, *, married, *, *, male, *, 59863
26 - 27, *, *, married, *, *, male, *, 79408
26 - 27, *, *, married, *, *, male, *, 52655
26 - 27, *, *, married, *, *, male, *, 83287
26 - 27, *, *, married, *, *, male, *, 97474
26 - 27, *, *, married, *, *, male, *, 76986
26 - 27, *, *, married, *, *, male, *, 123197
26 - 27, *, *, married, *, *, male, *, 33714
26 - 27, *, *, married, *, *, male, *, 72006
26 - 27, *, *, married, *, *, male, *, 87602
26 - 27, *, *, married, *, *, male, *, 43679
26 - 27, *, *, married, *, *, male, *, 74953
26 - 27, *, *, married, *, *, male, *, 60605
26 - 27, *, *, married, *, *, male, *, 86088
26 - 27, *, *, married, *, *, male, *, 43986
26 - 27, *, *, married, *, *, male, *, 86633
26 - 27, *, *, married, *, *, male, *, 71373
26 - 27, *, *, married, *, *, male, *, 99020
26 - 27, *, *, married, *, *, male, *, 99608
26 - 27, *, *, married, *, *, male, *, 82304
26 - 27, *, *, married, *, *, male, *, 26321
26 - 27, *, *, married, *, *, male, *, 35419
26 - 27, *, *, married, *, *, male, *, 96529
26 - 27, *, *, married, *, *, male, *, 81827
26 - 27, *, *, married, *, *, male, *, 51052
26 - 27, *, *, married, *, *, male, *, 87505
26 - 27, *, *, married, *, *, male, *, 40971
26 - 27, *, *, married, *, *, male, *, 64466
26 - 27, *, *, married, *, *, male, *, 45160
26 - 27, *, *, married, *, *, male, *, 85983
26 - 27, *, *, married, *, *, male, *, 30886
26 - 27, *, *, married, *, *, male, *, 60452
26 - 27, *, *, married, *, *, male, *, 71141
26 - 27, *, *, married, *, *, male, *, 54980
26 - 27, *, *, married, *, *, male, *, 50396
26 - 27, *, *, married, *, *, male, *, 48788
26 - 27, *, *, married, *, *, male, *, 78658
26 - 27, *, *, married, *, *, male, *, 39829
26 - 27, *, *, married, *, *, male, *, 75063
26 - 27, *, *, married, *, *, male, *, 71971
26 - 27, *, *, married, *, *, male, *, 42368
26 - 27, *, *, married, *, *, male, *, 93820
26 - 27, *, *, married, *, *, male, *, 96380
26 - 27, *, *, married, *, *, male, *, 62788
26 - 27, *, *, married, *, *, male, *, 68652
26 - 27, *, *, married, *, *, male, *, 41276
26 - 27, *, *, married, *, *, male, *, 46463
26 - 27, *, *, married, *, *, male, *, 62717
26 - 27, *, *, married, *, *, male, *, 134618
26 - 27, *, *, married, *, *, male, *, 73167
26 - 27, *, *, married, *, *, male, *, 66186
26 - 27, *, *, married, *, *, male, *, 45359
26 - 27, *, *, married, *, *, male, *, 67688
26 - 27, *, *, married, *, *, male, *, 58553
26 - 27, *, *, married, *, *, male, *, 74136
26 - 27, *, *, married, *, *, male, *, 48865
26 - 27, *, *, married, *, *, male, *, 54592
26 - 27, *, *, married, *, *, male, *, 71053
26 - 27, *, *, married, *, *, male, *, 48998
26 - 27, *, *, married, *, *, male, *, 108484
26 - 27, *, *, married, *, *, male, *, 60387
26 - 27, *, *, married, *, *, male, *, 54269
26 - 27, *, *, married, *, *, male, *, 79643
26 - 27, *, *, married, *, *, male, *, 85351
26 - 27, *, *, married, *, *, male, *, 65469
26 - 27, *, *, married, *, *, male, *, 81526
26 - 27, *, *, married, *, *, male, *, 82393
26 - 27, *, *, married, *, *, male, *, 82158
26 - 27, *, *, married, *, *, male, *, 49930
26 - 27, *, *, married, *, *, male, *, 37117
26 - 27, *, *, married, *, *, male, *, 82649
26 - 27, *, *, married, *, *, male, *, 102260
26 - 27, *, *, married, *, *, male, *, 68998
26 - 27, *, *, married, *, *, male, *, 86285
26 - 27, *, *, married, *, *, male, *, 62214
26 - 27, *, *, married, *, *, male, *, 86178
26 - 27, *, *, married, *, *, male, *, 65441
26 - 27, *, *, married, *, *, male, *, 93182
26 - 27, *, *, married, *, *, male, *, 112891
26 - 27, *, *, married, *, *, male, *, 87262
26 - 27, *, *, married, *, *, male, *, 67009
26 - 27, *, *, married, *, *, male, *, 69011
26 - 27, *, *, married, *, *, male, *, 86160
26 - 27, *, *, married, *, *, male, *, 84812
26 - 27, *, *, married, *, *, male, *, 61029
26 - 27, *, *, married, *, *, male, *, 70203
26 - 27, *, *, married, *, *, male, *, 39298
26 - 27, *, *, married, *, *, male, *, 91199
26 - 27, *, *, married, *, *, male, *, 59182
26 - 27, *, *, married, *, *, male, *, 86736
26 - 27, *, *, married, *, *, male, *, 65273
26 - 27, *, *, married, *, *, male, *, 53909
26 - 27, *, *, married, *, *, male, *, 50889
26 - 27, *, *, married, *, *, male, *, 77531
26 - 27, *, *, married, *, *, male, *, 74033
26 - 27, *, *, married, *, *, male, *, 73641
26 - 27, *, *, married, *, *, male, *, 69573
26 - 27, *, *, married, *, *, male, *, 89613
26 - 27, *, *, married, *, *, male, *, 62961
26 - 27, *, *, married, *, *, male, *, 86426
26 - 27, *, *, married, *, *, male, *, 87087
26 - 27, *, *, married, *, *, male, *, 48323
26 - 27, *, *, married, *, *, male, *, 86589
26 - 27, *, *, married, *, *, male, *, 62226
26 - 27, *, *, married, *, *, male, *, 99254
26 - 27, *, *, married, *, *, male, *, 72699
26 - 27, *, *, married, *, *, male, *, 94759
26 - 27, *, *, married, *, *, male, *, 66810
26 - 27, *, *, married, *, *, male, *, 92508
26 - 27, *, *, married, *, *, male, *, 38685
26 - 27, *, *, married, *, *, male, *, 72370
26 - 27, *, *, married, *, *, male, *, 56445
26 - 27, *, *, married, *, *, male, *, 64183
26 - 27, *, *, married, *, *, male, *, 62052
26 - 27, *, *, married, *, *, male, *, 63090
26 - 27, *, *, married, *, *, male, *, 36372
26 - 27, *, *, married, *, *, male, *, 67937
26 - 27, *, *, married, *, *, male, *, 48009
26 - 27, *, *, married, *, *, male, *, 90253
26 - 27, *, *, married, *, *, male, *, 81920
26 - 27, *, *, married, *, *, male, *, 61135
26 - 27, *, *, married, *, *, male, *, 67077
26 - 27, *, *, married, *, *, male, *, 50382
26 - 27, *, *, married, *, *, male, *, 72614
26 - 27, *, *, married, *, *, male, *, 42629
26 - 27, *, *, married, *, *, male, *, 82552
26 - 27, *, *, married, *, *, male, *, 50374
26 - 27, *, *, married, *, *, male, *, 77263
26 - 27, *, *, married, *, *, male, *, 42242
26 - 27, *, *, married, *, *, male, *, 60553
26 - 27, *, *, married, *, *, male, *, 88619
26 - 27, *, *, married, *, *, male, *, 26787
26 - 27, *, *, married, *, *, male, *, 44041
26 - 27, *, *, married, *, *, male, *, 44063
26 - 27, *, *, married, *, *, male, *, 52657
26 - 27, *, *, married, *, *, male, *, 94963
26 - 27, *, *, married, *, *, male, *, 72538
26 - 27, *, *, married, *, *, male, *, 54426
26 - 27, *, *, married, *, *, male, *, 57878
26 - 27, *, *, married, *, *, male, *, 57147
26 - 27, *, *, married, *, *, male, *, 73879
26 - 27, *, *, married, *, *, male, *, 70843
26 - 27, *, *, married, *, *, male, *, 89669
26 - 27, *, *, married, *, *, male, *, 69154
26 - 27, *, *, married, *, *, male, *, 80902
26 - 27, *, *, married, *, *, male, *, 53398
26 - 27, *, *, married, *, *, male, *, 110768
26 - 27, *, *, married, *, *, male, *, 79880
26 - 27, *, *, married, *, *, male, *, 84650
26 - 27, *, *, married, *, *, male, *, 72127
26 - 27, *, *, married, *, *, male, *, 72872
26 - 27, *, *, married, *, *, male, *, 46134
26 - 27, *, *, married, *, *, male, *, 57356
26 - 27, *, *, married, *, *, male, *, 94362
26 - 27, *, *, married, *, *, male, *, 72361
26 - 27, *, *, married, *, *, male, *, 67742
26 - 27, *, *, married, *, *, male, *, 90607
26 - 27, *, *, married, *, *, male, *, 70351
26 - 27, *, *, married, *, *, male, *, 69596
26 - 27, *, *, married, *, *, male, *, 87069
26 - 27, *, *, married, *, *, male, *, 77362
26 - 27, *, *, married, *, *, male, *, 80697
26 - 27, *, *, married, *, *, male, *, 38597
26 - 27, *, *, married, *, *, male, *, 56709
26 - 27, *, *, married, *, *, male, *, 54460
26 - 27, *, *, married, *, *, male, *, 82796
26 - 27, *, *, married, *, *, male, *, 92046
26 - 27, *, *, married, *, *, male, *, 90065
26 - 27, *, *, married, *, *, male, *, 89633
26 - 27, *, *, married, *, *, male, *, 55542
26 - 27, *, *, married, *, *, male, *, 93965
26 - 27, *, *, married, *, *, male, *, 51222
26 - 27, *, *, married, *, *, male, *, 66133
26 - 27, *, *, married, *, *, male, *, 40966
26 - 27, *, *, married, *, *, male, *, 80894
26 - 27, *, *, married, *, *, male, *, 73672
26 - 27, *, *, married, *, *, male, *, 62694
26 - 27, *, *, married, *, *, male, *, 72349
26 - 27, *, *, married, *, *, male, *, 56495
26 - 27, *, *, married, *, *, male, *, 61087
26 - 27, *, *, married, *, *, male, *, 47310
26 - 27, *, *, married, *, *, male, *, 58017
26 - 27, *, *, married, *, *, male, *, 60083
26 - 27, *, *, married, *, *, male, *, 59817
26 - 27, *, *, married, *, *, male, *, 49843
26 - 27, *, *, married, *, *, male, *, 45865
26 - 27, *, *, married, *, *, male, *, 56982
26 - 27, *, *, married, *, *, male, *, 138799
26 - 27, *, *, married, *, *, male, *, 98058
26 - 27, *, *, married, *, *, male, *, 130152
26 - 27, *, *, married, *, *, male, *, 79077
26 - 27, *, *, married, *, *, male, *, 42787
26 - 27, *, *, married, *, *, male, *, 58397
26 - 27, *, *, married, *, *, male, *, 115480
26 - 27, *, *, married, *, *, male, *, 89734
26 - 27, *, *, married, *, *, male, *, 57087
26 - 27, *, *, married, *, *, male, *, 44223
26 - 27, *, *, married, *, *, male, *, 136703
26 - 27, *, *, married, *, *, male, *, 67146
26 - 27, *, *, married, *, *, male, *, 71209
26 - 27, *, *, married, *, *, male, *, 64602
26 - 27, *, *, married, *, *, male, *, 92141
26 - 27, *, *, married, *, *, male, *, 52530
26 - 27, *, *, married, *, *, male, *, 42106
26 - 27, *, *, married, *, *, male, *, 52856
26 - 27, *, *, married, *, *, male, *, 46561
26 - 27, *, *, married, *, *, male, *, 107371
26 - 27, *, *, married, *, *, male, *, 98529
26 - 27, *, *, married, *, *, male, *, 89768
26 - 27, *, *, married, *, *, male, *, 64381
26 - 27, *, *, married, *, *, male, *, 63907
26 - 27, *, *, married, *, *, male, *, 47166
26 - 27, *, *, married, *, *, male, *, 66689
26 - 27, *, *, married, *, *, male, *, 63978
26 - 27, *, *, married, *, *, male, *, 47123
26 - 27, *, *, married, *, *, male, *, 62879
26 - 27, *, *, married, *, *, male, *, 54079
26 - 27, *, *, married, *, *, male, *, 52321
26 - 27, *, *, married, *, *, male, *, 119608
26 - 27, *, *, married, *, *, male, *, 70748
26 - 27, *, *, married, *, *, male, *, 71099
26 - 27, *, *, married, *, *, male, *, 56361
26 - 27, *, *, married, *, *, male, *, 43770
26 - 27, *, *, married, *, *, male, *, 66768
26 - 27, *, *, married, *, *, male, *, 73217
26 - 27, *, *, married, *, *, male, *, 43766
26 - 27, *, *, married, *, *, male, *, 42431
26 - 27, *, *, married, *, *, male, *, 78062
26 - 27, *, *, married, *, *, male, *, 72800
26 - 27, *, *, married, *, *, male, *, 108487
26 - 27, *, *, married, *, *, male, *, 45922
26 - 27, *, *, married, *, *, male, *, 75603
26 - 27, *, *, married, *, *, male, *, 44851
26 - 27, *, *, married, *, *, male, *, 42592
26 - 27, *, *, married, *, *, male, *, 93169
26 - 27, *, *, married, *, *, male, *, 121999
26 - 27, *, *, married, *, *, male, *, 42553
26 - 27, *, *, married, *, *, male, *, 65213
26 - 27, *, *, married, *, *, male, *, 87008
26 - 27, *, *, married, *, *, male, *, 36816
26 - 27, *, *, married, *, *, male, *, 60162
26 - 27, *, *, married, *, *, male, *, 52773
26 - 27, *, *, married, *, *, male, *, 62651
26 - 27, *, *, married, *, *, male, *, 59591
26 - 27, *, *, married, *, *, male, *, 60553
26 - 27, *, *, married, *, *, male, *, 47277
26 - 27, *, *, married, *, *, male, *, 90673
26 - 27, *, *, married, *, *, male, *, 111037
26 - 27, *, *, married, *, *, male, *, 92200
26 - 27, *, *, married, *, *, male, *, 100496
26 - 27, *, *, married, *, *, male, *, 72728
26 - 27, *, *, married, *, *, male, *, 94955
26 - 27, *, *, married, *, *, male, *, 46400
26 - 27, *, *, married, *, *, male, *, 41782
26 - 27, *, *, married, *, *, male, *, 57868
26 - 27, *, *, married, *, *, male, *, 59345
26 - 27, *, *, married, *, *, male, *, 40111
26 - 27, *, *, married, *, *, male, *, 93719
26 - 27, *, *, married, *, *, male, *, 61732
26 - 27, *, *, married, *, *, male, *, 80660
26 - 27, *, *, married, *, *, male, *, 98994
26 - 27, *, *, married, *, *, male, *, 49380
26 - 27, *, *, married, *, *, male, *, 92048
26 - 27, *, *, married, *, *, male, *, 73914
26 - 27, *, *, married, *, *, male, *, 107112
26 - 27, *, *, married, *, *, male, *, 40723
26 - 27, *, *, married, *, *, male, *, 64104
26 - 27, *, *, married, *, *, male, *, 81977
26 - 27, *, *, married, *, *, male, *, 46059
26 - 27, *, *, married, *, *, male, *, 78528
26 - 27, *, *, married, *, *, male, *, 78402
26 - 27, *, *, married, *, *, male, *, 96258
26 - 27, *, *, married, *, *, male, *, 46074
26 - 27, *, *, married, *, *, male, *, 117520
26 - 27, *, *, married, *, *, male, *, 92854
26 - 27, *, *, married, *, *, male, *, 57918
26 - 27, *, *, married, *, *, male, *, 97642
26 - 27, *, *, married, *, *, male, *, 102295
26 - 27, *, *, married, *, *, male, *, 112953
26 - 27, *, *, married, *, *, male, *, 75775
26 - 27, *, *, married, *, *, male, *, 90600
26 - 27, *, *, married, *, *, male, *, 92830
26 - 27, *, *, married, *, *, male, *, 50967
26 - 27, *, *, married, *, *, male, *, 93375
26 - 27, *, *, married, *, *, male, *, 79607
26 - 27, *, *, married, *, *, male, *, 111578
26 - 27, *, *, married, *, *, male, *, 81795
26 - 27, *, *, married, *, *, male, *, 50509
26 - 27, *, *, married, *, *, male, *, 70940
26 - 27, *, *, married, *, *, male, *, 34134
26 - 27, *, *, married, *, *, male, *, 59048
26 - 27, *, *, married, *, *, male, *, 88272
